src_tags	tgt_tags	distinct_tags
['n', 'actio', 'pasv', 'kan']	['vblex']	['pasv', 'kan', 'vblex', 'actio', 'n']
['n', 'actio', 'actv', 'si']	['vblex', 'actv']	['actio', 'n', 'vblex', 'si']
['n', 'actio', 'ber']	['n', 'peN-an', 'sg']	['actio', 'ber', 'sg', 'peN-an']
['n', 'peN', 'sg']	['vblex', 'subst', 'peN', 'sg']	['n', 'vblex', 'subst']
['n', 'sg']	['adj', 'subst', 'peN', 'sg']	['adj', 'peN', 'n', 'subst']
['n', 'peN-an']	['n', 'san']	['peN-an', 'san']
['n', 'actio', 'actv', 'per-kan']	['n', 'actio', 'actv', 'kan']	['kan', 'per-kan']
['vblex', 'actv', 'kan', 'nya']	['vblex', 'actv', 'nya']	['kan']
['n', 'actio', 'ber']	['n', 'actio', 'actv']	['ber', 'actv']
['n', 'red', 'pl']	['vblex', 'subst', 'peN', 'red', 'pl']	['peN', 'n', 'vblex', 'subst']
['n', 'red', 'pl']	['vblex', 'subst', 'ke-an', 'red', 'pl']	['ke-an', 'n', 'vblex', 'subst']
['n', 'sg']	['vblex', 'subst', 'ke-an', 'sg']	['ke-an', 'n', 'vblex', 'subst']
['n', 'sg']	['n', 'per', 'sg']	['per']
['n', 'actio', 'ber']	['adj', 'actio', 'actv']	['adj', 'ber', 'actv', 'n']
['n', 'sg']	['num']	['num', 'sg', 'n']
['n', 'actio', 'ber']	['adj', 'actio', 'ber', 'ke-an']	['adj', 'n', 'ke-an']
['n', 'peN', 'red', 'pl']	['n', 'peN', 'sg']	['sg', 'red', 'pl']
['adj', 'actio', 'actv', 'per']	['adj', 'actio', 'actv', 'kan']	['kan', 'per']
['vblex', 'actv', 'si']	['n', 'actio', 'actv', 'si']	['actio', 'n', 'vblex']
['vblex', 'subst', 'peN', 'sg']	['vblex', 'subst', 'pe', 'sg']	['peN', 'pe']
['adj', 'actio', 'actv']	['n', 'actio', 'actv', 'si']	['adj', 'n', 'si']
['adj', 'subst', 'pe', 'sg']	['n', 'sg']	['adj', 'pe', 'n', 'subst']
['adj', 'subst', 'pe-an']	['n']	['adj', 'n', 'pe-an', 'subst']
['adj', 'subst', 'pe-an', 'sg']	['n', 'sg']	['adj', 'n', 'pe-an', 'subst']
['n', 'actio', 'actv', 'ber', 'kan']	['vblex']	['ber', 'actv', 'kan', 'vblex', 'actio', 'n']
['n', 'actio', 'actv', 'per-kan']	['vblex']	['actv', 'vblex', 'per-kan', 'actio', 'n']
['n', 'actio', 'pasv', 'ber', 'kan']	['vblex']	['pasv', 'ber', 'kan', 'vblex', 'actio', 'n']
['n', 'actio', 'pasv', 'ber', 'kan', 'nya']	['vblex']	['pasv', 'ber', 'kan', 'nya', 'vblex', 'actio', 'n']
['vblex', 'subst', 'pe', 'sg']	['n', 'sg']	['pe', 'n', 'vblex', 'subst']
['adj', 'subst', 'ke-an', 'ter', 'sg']	['vblex', 'subst', 'ke-an', 'sg']	['adj', 'ter', 'vblex']
['vblex', 'subst', 'pe']	['n']	['pe', 'n', 'vblex', 'subst']
['vblex', 'actv']	['adj', 'actio', 'actv', 'si']	['adj', 'actio', 'vblex', 'si']
['vblex', 'subst', 'pe-an']	['adj', 'subst', 'peN-an']	['adj', 'peN-an', 'pe-an', 'vblex']
['vblex', 'subst', 'pe-an', 'sg']	['vblex', 'subst', 'per-an', 'sg']	['per-an', 'pe-an']
['adj', 'actio', 'ber']	['adj', 'actio', 'ber-an']	['ber-an', 'ber']
['adj', 'actio', 'ber', 'ke-an']	['adj', 'actio', 'ber-an']	['ber-an', 'ber', 'ke-an']
['adj', 'subst', 'san', 'sg']	['n', 'sg']	['adj', 'n', 'san', 'subst']
['vblex', 'subst', 'pe-an', 'sg', 'nya']	['n', 'sg']	['nya', 'pe-an', 'vblex', 'n', 'subst']
['vblex', 'subst', 'pe-an']	['vblex', 'subst', 'san']	['pe-an', 'san']
['vblex', 'subst', 'pe', 'sg', 'nya']	['n', 'sg']	['pe', 'nya', 'vblex', 'n', 'subst']
['vblex', 'subst', 'pe-an']	['n']	['n', 'pe-an', 'vblex', 'subst']
['vblex', 'subst', 'pe-an', 'sg']	['n', 'sg']	['n', 'pe-an', 'vblex', 'subst']
['adj', 'actio', 'ber-an']	['adv']	['adj', 'ber-an', 'actio', 'adv']
['adj', 'subst', 'pe-an', 'sg']	['vblex', 'subst', 'san', 'sg']	['adj', 'san', 'pe-an', 'vblex']
['vblex', 'subst', 'pe']	['vblex', 'subst', 'san']	['pe', 'san']
['adj', 'subst', 'per-an', 'sg']	['adj', 'subst', 'ke-an', 'sg']	['per-an', 'ke-an']
['adj', 'actio', 'actv']	['vblex', 'actv', 'kan']	['adj', 'actio', 'kan', 'vblex']
['adj', 'actio', 'actv', 'kan', 'nya']	['vblex']	['adj', 'actv', 'kan', 'nya', 'vblex', 'actio']
['vblex', 'ber']	['vblex', 'actv']	['ber', 'actv']
['vblex', 'subst', 'san', 'sg']	['vblex', 'ber']	['sg', 'ber', 'san', 'subst']
['vblex', 'ter']	['adj']	['adj', 'ter', 'vblex']
['n', 'san', 'sg']	['adj', 'subst', 'san', 'sg']	['adj', 'n', 'subst']
['n', 'actio', 'ber']	['n', 'actio', 'ter']	['ter', 'ber']
['adj', 'nya']	['n', 'sg']	['adj', 'sg', 'nya', 'n']
['vblex', 'subst', 'san', 'sg']	['vblex']	['sg', 'san', 'subst']
['n', 'actio', 'actv', 'si']	['n', 'actio', 'actv', 'kan']	['kan', 'si']
['vblex', 'actv', 'kan']	['adj', 'actio', 'actv', 'kan']	['adj', 'actio', 'vblex']
['adj', 'subst', 'pe']	['n']	['adj', 'pe', 'n', 'subst']
['vblex', 'ber']	['n', 'actio', 'ber']	['actio', 'n', 'vblex']
['n', 'actio', 'pasv']	['n', 'actio', 'pasv', 'kan']	['kan']
['n', 'actio', 'ber']	['n', 'actio', 'ber-an']	['ber-an', 'ber']
['n', 'sg']	['vblex', 'subst', 'peN', 'red', 'pl']	['peN', 'pl', 'vblex', 'red', 'sg', 'n', 'subst']
['n', 'actio', 'actv', 'si']	['vblex', 'actv', 'si']	['actio', 'n', 'vblex']
['n', 'ke-an', 'pe', 'sg']	['n', 'pe-an', 'sg']	['pe', 'pe-an', 'ke-an']
['n', 'sg', 'nya']	['n', 'sg']	['nya']
['adj', 'subst', 'ke-an', 'sg']	['adj']	['sg', 'ke-an', 'subst']
['adj', 'subst', 'pe', 'sg']	['adj']	['sg', 'pe', 'subst']
['n', 'pe-an', 'sg']	['n', 'peN-an', 'sg']	['peN-an', 'pe-an']
['vblex', 'actv']	['n', 'actio', 'actv', 'kan']	['actio', 'kan', 'n', 'vblex']
['vblex', 'pasv']	['n', 'actio', 'ber']	['pasv', 'ber', 'vblex', 'actio', 'n']
['n', 'sg']	['n', 'actio', 'actv']	['sg', 'actio', 'actv']
['n', 'actio', 'actv', 'si', 'nya']	['vblex', 'actv', 'si', 'nya']	['actio', 'n', 'vblex']
['n', 'sg']	['pr']	['sg', 'n', 'pr']
['n', 'actio', 'ber-an']	['vblex']	['ber-an', 'actio', 'n', 'vblex']
['adj', 'actio', 'actv', 'kan']	['n', 'actio', 'actv', 'kan']	['adj', 'n']
['adj', 'subst', 'san', 'sg']	['vblex', 'subst', 'peN-an', 'sg']	['adj', 'peN-an', 'vblex', 'san']
['n', 'sg']	['vblex', 'subst', 'pe-an', 'sg']	['n', 'pe-an', 'vblex', 'subst']
['n', 'actio', 'ber']	['vblex', 'actv']	['ber', 'actv', 'vblex', 'actio', 'n']
['n', 'peN', 'red', 'pl', 'nya']	['n', 'pe', 'red', 'pl', 'nya']	['peN', 'pe']
['vblex', 'ber-an']	['vblex', 'actv']	['ber-an', 'actv']
['n', 'actio', 'ber']	['n', 'actio', 'ber', 'ke-an']	['ke-an']
['n', 'peN', 'red', 'pl']	['n', 'ke-an', 'red', 'pl']	['peN', 'ke-an']
['n', 'peN', 'sg']	['n', 'ke-an', 'sg']	['peN', 'ke-an']
['vblex', 'subst', 'peN-an', 'sg']	['vblex']	['sg', 'peN-an', 'subst']
['vblex', 'subst', 'peN-an', 'sg']	['n', 'peN-an', 'sg']	['n', 'vblex', 'subst']
['vblex', 'subst', 'peN-an', 'sg']	['n', 'actio', 'actv']	['actv', 'vblex', 'sg', 'actio', 'peN-an', 'n', 'subst']
['n', 'sg', 'nya']	['vblex', 'subst', 'ke-an', 'sg', 'nya']	['ke-an', 'n', 'vblex', 'subst']
['n', 'sg', 'nya']	['vblex', 'subst', 'peN-an', 'sg', 'nya']	['peN-an', 'n', 'vblex', 'subst']
['n', 'sg']	['n', 'san', 'red', 'pl']	['sg', 'pl', 'san', 'red']
['vblex', 'subst', 'san']	['vblex', 'subst', 'san', 'sg']	['sg']
['vblex', 'subst', 'per', 'sg']	['vblex', 'subst', 'pe', 'sg']	['per', 'pe']
['n', 'per', 'sg']	['vblex', 'subst', 'per', 'sg']	['n', 'vblex', 'subst']
['n', 'per']	['n']	['per']
['n', 'per', 'sg']	['n', 'sg']	['per']
['vblex', 'subst', 'ke-an', 'pe']	['n']	['pe', 'vblex', 'ke-an', 'n', 'subst']
['vblex', 'subst', 'ke-an', 'pe', 'sg']	['n', 'sg']	['pe', 'vblex', 'ke-an', 'n', 'subst']
['vblex', 'subst', 'per-an', 'sg']	['vblex', 'subst', 'san', 'sg']	['per-an', 'san']
['adj', 'subst', 'per']	['n']	['adj', 'per', 'n', 'subst']
['n', 'actio', 'actv']	['vblex', 'actv', 'kan']	['actio', 'kan', 'n', 'vblex']
['adj', 'se']	['adj']	['se']
['n', 'actio', 'actv', 'kan']	['n', 'actio', 'actv']	['kan']
['adj', 'subst', 'per', 'sg']	['n', 'peN', 'sg']	['adj', 'peN', 'per', 'n', 'subst']
['n', 'san', 'sg']	['n', 'actio', 'ber']	['sg', 'actio', 'ber', 'san']
['adj', 'subst', 'ke-an', 'sg']	['adj', 'subst', 'per-an', 'sg']	['per-an', 'ke-an']
['adj', 'subst', 'per', 'sg']	['n', 'sg']	['adj', 'per', 'n', 'subst']
['adj', 'subst', 'per-an', 'sg']	['vblex', 'subst', 'pe-an', 'sg']	['adj', 'pe-an', 'per-an', 'vblex']
['adj', 'actio', 'ber-an']	['n', 'actio', 'ber']	['adj', 'ber-an', 'ber', 'n']
['det', 'ind']	['n', 'attr', 'se']	['det', 'attr', 'ind', 'se', 'n']
['vblex', 'actv', 'nya']	['n', 'actio', 'actv', 'nya']	['actio', 'n', 'vblex']
['vblex', 'ter']	['vblex', 'ber-an']	['ter', 'ber-an']
['n', 'sg']	['vblex', 'ber']	['sg', 'ber', 'n', 'vblex']
['adj', 'actio', 'actv', 'si']	['n', 'actio', 'actv']	['adj', 'n', 'si']
['vblex', 'ber', 'ke-an']	['vblex']	['ber', 'ke-an']
['vblex', 'pasv']	['vblex']	['pasv']
['n', 'per-an', 'sg']	['n', 'actio', 'ber']	['sg', 'actio', 'ber', 'per-an']
['prn', 'itg']	['prn', 'tn']	['itg', 'tn']
['vblex', 'subst', 'pe', 'sg']	['vblex', 'subst', 'per-an', 'sg']	['pe', 'per-an']
['vblex', 'pasv', 'per-kan']	['vblex']	['pasv', 'per-kan']
['n', 'actio', 'ber', 'ke-an']	['vblex']	['ber', 'ke-an', 'vblex', 'actio', 'n']
['n', 'sg']	['np', 'm', 'sg']	['m', 'n', 'np']
['n', 'peN-an', 'sg']	['vblex', 'subst', 'per', 'sg']	['per', 'vblex', 'peN-an', 'n', 'subst']
['n', 'actio', 'ter']	['n', 'actio', 'ber']	['ter', 'ber']
['n', 'actio', 'actv']	['n', 'sg']	['sg', 'actio', 'actv']
['vblex', 'actv']	['vblex', 'actv', 'si']	['si']
['n', 'san', 'sg']	['n', 'peN-an', 'sg']	['peN-an', 'san']
['n', 'peN-an', 'sg']	['n', 'per-an', 'sg']	['peN-an', 'per-an']
['vblex', 'ber', 'peN-an']	['vblex']	['ber', 'peN-an']
['n', 'actio', 'actv', 'kan']	['adj', 'actio', 'actv', 'kan']	['adj', 'n']
['vblex', 'subst', 'ke-an', 'ter', 'sg']	['vblex', 'subst', 'san', 'sg']	['ter', 'san', 'ke-an']
['vblex', 'subst', 'ke-an', 'ter', 'sg', 'nya']	['n', 'sg']	['ter', 'nya', 'vblex', 'ke-an', 'n', 'subst']
['n', 'san', 'sg']	['n', 'per-an', 'sg']	['per-an', 'san']
['adj', 'actio', 'pasv', 'si']	['vblex']	['adj', 'pasv', 'vblex', 'actio', 'si']
['adj', 'subst', 'peN-an']	['adj', 'subst', 'san']	['peN-an', 'san']
['vblex', 'ber-an']	['vblex', 'ber']	['ber-an', 'ber']
['vblex', 'ber']	['adj', 'actio', 'ber']	['adj', 'actio', 'vblex']
['adj', 'subst', 'peN-an', 'sg', 'nya']	['n', 'sg']	['adj', 'nya', 'peN-an', 'n', 'subst']
['vblex', 'actv']	['adj', 'actio', 'actv']	['adj', 'actio', 'vblex']
['vblex', 'actv', 'kan']	['vblex', 'actv', 'si']	['kan', 'si']
['vblex', 'actv', 'kan', 'nya']	['vblex', 'actv', 'si', 'nya']	['kan', 'si']
['vblex', 'subst', 'per-an', 'red', 'pl']	['n', 'red', 'pl']	['n', 'per-an', 'vblex', 'subst']
['vblex', 'subst', 'san']	['vblex', 'subst', 'peN-an']	['peN-an', 'san']
['adj', 'subst', 'pe-an']	['vblex', 'subst', 'peN-an']	['adj', 'peN-an', 'pe-an', 'vblex']
['adj', 'subst', 'pe-an', 'sg']	['vblex', 'subst', 'peN-an', 'sg']	['adj', 'peN-an', 'pe-an', 'vblex']
['vblex', 'ter']	['n', 'actio', 'ter']	['actio', 'n', 'vblex']
['vblex', 'actv']	['vblex', 'ber']	['ber', 'actv']
['vblex', 'subst', 'san', 'red', 'pl', 'nya']	['vblex', 'subst', 'san', 'sg', 'nya']	['sg', 'pl', 'red']
['vblex', 'ter']	['vblex', 'ber']	['ter', 'ber']
['vblex', 'subst', 'pe', 'sg']	['n', 'san', 'sg']	['pe', 'vblex', 'san', 'n', 'subst']
['vblex', 'subst', 'per-an', 'sg']	['n', 'per-an', 'sg']	['n', 'vblex', 'subst']
['vblex', 'subst', 'peN']	['vblex', 'subst', 'pe-an']	['peN', 'pe-an']
['vblex', 'subst', 'peN', 'sg']	['vblex', 'subst', 'pe-an', 'sg']	['peN', 'pe-an']
['n', 'ke-an', 'sg']	['vblex', 'subst', 'san', 'sg']	['ke-an', 'vblex', 'san', 'n', 'subst']
['adj', 'actio', 'actv']	['vblex', 'actv']	['adj', 'actio', 'vblex']
['vblex', 'subst', 'ke-an', 'peN']	['n']	['peN', 'vblex', 'ke-an', 'n', 'subst']
['vblex', 'subst', 'ke-an', 'peN', 'sg']	['n', 'sg']	['peN', 'vblex', 'ke-an', 'n', 'subst']
['n', 'ke-an', 'peN']	['n', 'ke-an']	['peN']
['vaux', 'cni']	['vaux', 'inf']	['cni', 'inf']
['vaux', 'past']	['vbhaver', 'past']	['vbhaver', 'vaux']
['vaux', 'fti']	['vaux', 'inf']	['inf', 'fti']
['vaux', 'cni']	['vaux', 'past']	['cni', 'past']
['vaux', 'fti']	['vblex', 'fti']	['vaux', 'vblex']
['vaux', 'ger']	['vaux', 'pres']	['pres', 'ger']
['vaux', 'ger']	['vblex', 'ger']	['vaux', 'vblex']
['vaux', 'pres']	['vaux', 'inf']	['inf', 'pres']
['prn', 'tn', 'sg']	['prn', 'tn', 'pl']	['sg', 'pl']
['prn', 'tn', 'pl']	['prn', 'tn', 'sp']	['sp', 'pl']
['rel', 'an', 'sg', 'nom']	['rel', 'an', 'mf', 'sp']	['sg', 'nom', 'mf', 'sp']
['rel', 'an', 'pl', 'nom']	['rel', 'an', 'mf', 'sp']	['sp', 'nom', 'mf', 'pl']
['rel', 'an', 'sg', 'acc']	['rel', 'an', 'mf', 'sp']	['sg', 'sp', 'acc', 'mf']
['rel', 'an', 'pl', 'acc']	['rel', 'an', 'mf', 'sp']	['sp', 'acc', 'mf', 'pl']
['prn', 'tn', 'sg', 'nom']	['adv']	['tn', 'prn', 'sg', 'nom', 'adv']
['rel', 'an', 'pl']	['rel', 'nn', 'mf', 'pl']	['an', 'nn', 'mf']
['prn', 'ref']	['prn', 'ref', 'p3', 'm', 'sg']	['sg', 'p3', 'm']
['prn', 'p1', 'mf', 'sg']	['prn', 'obj', 'p1', 'mf', 'sg']	['obj']
['prn', 'p2', 'mf', 'sg']	['prn', 'obj', 'p2', 'mf', 'sg']	['obj']
['prn', 'p3', 'f', 'sg']	['prn', 'obj', 'p3', 'f', 'sg']	['obj']
['prn', 'p3', 'm', 'sg']	['prn', 'obj', 'p3', 'm', 'sg']	['obj']
['prn', 'p3', 'nt', 'sg']	['prn', 'obj', 'p3', 'nt', 'sg']	['obj']
['prn', 'p1', 'mf', 'pl']	['prn', 'obj', 'p1', 'mf', 'pl']	['obj']
['prn', 'p2', 'mf', 'pl']	['prn', 'obj', 'p2', 'mf', 'pl']	['obj']
['prn', 'p3', 'mf', 'pl']	['prn', 'obj', 'p3', 'mf', 'pl']	['obj']
['prn', 'p2', 'mf', 'sp']	['prn', 'obj', 'p2', 'mf', 'sp']	['obj']
['prn', 'p1', 'mf', 'sg', 'acc']	['prn', 'obj', 'p1', 'mf', 'sg']	['acc', 'obj']
['prn', 'p2', 'mf', 'sg', 'acc']	['prn', 'obj', 'p2', 'mf', 'sg']	['acc', 'obj']
['prn', 'p3', 'f', 'sg', 'acc']	['prn', 'obj', 'p3', 'f', 'sg']	['acc', 'obj']
['prn', 'p3', 'm', 'sg', 'acc']	['prn', 'obj', 'p3', 'm', 'sg']	['acc', 'obj']
['prn', 'p3', 'nt', 'sg', 'acc']	['prn', 'obj', 'p3', 'nt', 'sg']	['acc', 'obj']
['prn', 'p1', 'mf', 'pl', 'acc']	['prn', 'obj', 'p1', 'mf', 'pl']	['acc', 'obj']
['prn', 'p2', 'mf', 'pl', 'acc']	['prn', 'obj', 'p2', 'mf', 'pl']	['acc', 'obj']
['prn', 'p3', 'mf', 'pl', 'acc']	['prn', 'obj', 'p3', 'mf', 'pl']	['acc', 'obj']
['prn', 'p2', 'mf', 'sp', 'acc']	['prn', 'subj', 'p2', 'mf', 'sp']	['subj', 'acc']
['prn', 'p3', 'mf', 'sg']	['prn', 'subj', 'p3', 'mf', 'sg']	['subj']
['det', 'qnt', 'sg']	['det', 'qnt', 'pl']	['sg', 'pl']
['np', 'top', 'sg']	['np', 'top', 'pl']	['sg', 'pl']
['n', 'f']	['n']	['f']
['n', 'GD']	['n']	['GD']
['n', 'pl']	['n', 'sg']	['sg', 'pl']
['vblex', 'imp']	['adv']	['imp', 'vblex', 'adv']
['prn', 'pers', 'p1', 'ut']	['prn', 'pers', 'p1', 'mf']	['ut', 'mf']
['prn', 'pers', 'p2', 'ut']	['prn', 'pers', 'p2', 'mf']	['ut', 'mf']
['prn', 'pers', 'p3', 'ut']	['prn', 'pers', 'p3', 'mf']	['ut', 'mf']
['det', 'qnt', 'un', 'pl']	['det', 'qnt', 'pl']	['un']
['n', 'ut']	['n', 'm']	['ut', 'm']
['n', 'ut']	['n']	['ut']
['n', 'ut']	['n', 'f']	['ut', 'f']
['n', 'ut']	['n', 'nt']	['ut', 'nt']
['n', 'ut']	['n', 'mf']	['ut', 'mf']
['n', 'nt']	['n']	['nt']
['adj', 'mf', 'sp']	['adj', 'ind', 'mf', 'pl']	['sp', 'ind', 'pl']
['det', 'ind', 'mf', 'sp']	['det', 'ind', 'mf', 'sg']	['sp', 'sg']
['det', 'pos', 'GD']	['det', 'pos', 'mf']	['mf', 'GD']
['det', 'ind', 'f', 'pl']	['det', 'ind', 'mf', 'pl']	['f', 'mf']
['det', 'ind', 'm', 'pl']	['det', 'ind', 'mf', 'pl']	['mf', 'm']
['n', 'm', 'sp']	['n', 'acr', 'm', 'sp']	['acr']
['n', 'acr', 'f', 'sp']	['n', 'acr', 'f', 'sg']	['sp', 'sg']
['n', 'm', 'f']	['n', 'f', 'sg']	['sg', 'm']
['np', 'ant', 'm']	['np', 'ant', 'f']	['f', 'm']
['np', 'al']	['np', 'top']	['top', 'al']
['np', 'al']	['np', 'al', 'mf', 'sp']	['sp', 'mf']
['prn', 'tn', 'm', 'pl']	['prn', 'tn', 'mf', 'sg']	['sg', 'mf', 'm', 'pl']
['prn', 'tn', 'f', 'pl']	['prn', 'tn', 'mf', 'sg']	['sg', 'f', 'mf', 'pl']
['prn', 'tn', 'mf', 'sp']	['prn', 'tn', 'mf', 'ND']	['sp', 'ND']
['prn', 'tn', 'nt']	['prn', 'tn', 'm', 'sg']	['sg', 'm', 'nt']
['prn', 'tn', 'nt', 'sg']	['prn', 'tn', 'nt']	['sg']
['prn', 'tn', 'p3', 'mf', 'pl']	['prn', 'tn', 'p2', 'mf', 'pl']	['p2', 'p3']
['rel', 'an', 'nt', 'sg']	['rel', 'an', 'nt']	['sg']
['rel', 'nn']	['rel', 'an']	['an', 'nn']
['rel', 'aa']	['rel', 'an']	['aa', 'an']
['rel', 'adv']	['rel', 'an', 'nt']	['an', 'nt', 'adv']
['vblex', 'inf']	['vbmod', 'inf']	['vbmod', 'vblex']
['vblex', 'ger']	['vbmod', 'ger']	['vbmod', 'vblex']
['vblex', 'pp']	['vbmod', 'pp']	['vbmod', 'vblex']
['vblex', 'prs', 'p3']	['vbmod', 'prs', 'p3']	['vbmod', 'vblex']
['vblex', 'ifi', 'p3']	['vbmod', 'ifi', 'p3']	['vbmod', 'vblex']
['vblex', 'cni', 'p3']	['vbmod', 'cni', 'p3']	['vbmod', 'vblex']
['vblex', 'pri', 'p3']	['vbmod', 'pri', 'p3']	['vbmod', 'vblex']
['vblex', 'pii', 'p3']	['vbmod', 'pii', 'p3']	['vbmod', 'vblex']
['vblex', 'pis', 'p3']	['vbmod', 'pis', 'p3']	['vbmod', 'vblex']
['vblex', 'fti', 'p3']	['vbmod', 'fti', 'p3']	['vbmod', 'vblex']
['vblex', 'fts', 'p3']	['vbmod', 'fts', 'p3']	['vbmod', 'vblex']
['vblex', 'infps', 'p3']	['vbmod', 'infps', 'p3']	['vbmod', 'vblex']
['vbhaver', 'imp']	['vblex', 'imp']	['vbhaver', 'vblex']
['n', 'ma']	['n', 'mp']	['ma', 'mp']
['n', 'f']	['n', 'mi']	['f', 'mi']
['n', 'nt']	['n', 'mi']	['mi', 'nt']
['n', 'nt']	['n', 'mp']	['mp', 'nt']
['n', 'f', 'sg']	['n', 'nm', 'pl']	['sg', 'f', 'pl', 'nm']
['n', 'ma']	['n', 'mi']	['ma', 'mi']
['n', 'nt']	['n', 'ma']	['ma', 'nt']
['n', 'f']	['n', 'mp']	['f', 'mp']
['n', 'mp']	['n', 'ma']	['ma', 'mp']
['n', 'f', 'sg']	['n', 'mi', 'pl']	['sg', 'f', 'mi', 'pl']
['n', 'mi', 'sg']	['n', 'f', 'pl']	['sg', 'f', 'mi', 'pl']
['n', 'nt', 'indecl']	['n', 'nt']	['indecl']
['n', 'nm', 'pl']	['n', 'nt', 'sg']	['nm', 'sg', 'nt', 'pl']
['n', 'mp']	['n', 'mi']	['mi', 'mp']
['n', 'f']	['n', 'ma']	['ma', 'f']
['n', 'f']	['n', 'nm']	['f', 'nm']
['n', 'mi']	['n', 'ma']	['ma', 'mi']
['n', 'mi', 'sg']	['n', 'mi', 'pl']	['sg', 'pl']
['n', 'nm', 'pl']	['n', 'f', 'sg']	['nm', 'sg', 'f', 'pl']
['n', 'nt', 'sg']	['n', 'f', 'pl']	['sg', 'f', 'pl', 'nt']
['n', 'nt']	['n', 'nm']	['nm', 'nt']
['n', 'nm', 'pl']	['n', 'mi', 'sg']	['nm', 'sg', 'mi', 'pl']
['n', 'mp']	['n', 'nt']	['nt', 'mp']
['n', 'mi', 'sg']	['n', 'nm', 'pl']	['sg', 'pl', 'mi', 'nm']
['n', 'nt', 'sg']	['n', 'nm', 'pl']	['nm', 'sg', 'pl', 'nt']
['n', 'mi', 'sg']	['n', 'nt', 'pl']	['sg', 'pl', 'mi', 'nt']
['n', 'mi']	['n', 'mp']	['mi', 'mp']
['n', 'mp']	['n', 'f']	['f', 'mp']
['n', 'f', 'sg']	['n', 'ma', 'pl']	['ma', 'sg', 'f', 'pl']
['np', 'top', 'nm', 'pl']	['np', 'top', 'f', 'sg']	['nm', 'sg', 'f', 'pl']
['n', 'mi']	['np', 'nt']	['np', 'n', 'mi', 'nt']
['np', 'ant', 'mp']	['n', 'mp']	['ant', 'np', 'n']
['np', 'top', 'f']	['np', 'top', 'nm']	['f', 'nm']
['np', 'top', 'mi', 'pl']	['np', 'top', 'f', 'sg']	['sg', 'f', 'mi', 'pl']
['np', 'top', 'mi']	['np', 'nt']	['top', 'mi', 'nt']
['np', 'top', 'nt']	['np', 'top', 'nm']	['nm', 'nt']
['np', 'top', 'mi']	['np', 'top', 'nt']	['mi', 'nt']
['vblex', 'impf']	['vbser']	['vbser', 'impf', 'vblex']
['n', 'ma']	['n', 'nt']	['ma', 'nt']
['np', 'loc']	['np', 'loc', 'f']	['f']
['np', 'loc']	['np', 'loc', 'm']	['m']
['np', 'loc', 'pl']	['np', 'loc', 'm', 'pl']	['m']
['np', 'cog']	['np', 'ant']	['cog', 'ant']
['np', 'loc', 'sg']	['np', 'loc', 'm', 'pl']	['sg', 'm', 'pl']
['np', 'loc', 'sg']	['np', 'loc', 'f', 'pl']	['sg', 'f', 'pl']
['np', 'loc', 'loc']	['np', 'loc', 'f']	['f']
['adj', 'nomi']	['adj']	['nomi']
['adj', 'acc']	['adj']	['acc']
['np', 'loc', 'sg']	['np', 'loc', 'm']	['sg', 'm']
['adj', 'nomi', 'pl']	['adj', 'pl']	['nomi']
['adj', 'acc', 'pl']	['adj', 'pl']	['acc']
['det', 'ind', 'm', 'sg']	['det', 'qnt', 'm', 'sg']	['qnt', 'ind']
['det', 'ind', 'f', 'sg']	['det', 'qnt', 'f', 'sg']	['qnt', 'ind']
['det', 'ind', 'm', 'pl']	['det', 'qnt', 'm', 'pl']	['qnt', 'ind']
['det', 'ind', 'f', 'pl']	['det', 'qnt', 'f', 'pl']	['qnt', 'ind']
['det', 'def']	['det', 'ind']	['ind', 'def']
['prn', 'tn', 'pl']	['prn', 'tn', 'f', 'pl']	['f']
['prn', 'rel']	['prn', 'rel', 'an']	['an']
['prn', 'ref', 'p3', 'mf', 'sp']	['prn', 'enc', 'ref', 'p3', 'mf', 'sp']	['enc']
['prn', 'obj', 'p3', 'nt', 'sg']	['prn', 'pro', 'p3', 'm', 'sg']	['pro', 'obj', 'm', 'nt']
['prn', 'obj', 'p2', 'mf', 'sp']	['prn', 'pro', 'p2', 'mf', 'pl']	['sp', 'pro', 'obj', 'pl']
['prn', 'obj', 'p3', 'mf', 'pl']	['prn', 'pro', 'p3', 'f', 'pl']	['pro', 'f', 'obj', 'mf']
['prn', 'tn', 'sg']	['prn', 'tn', 'm', 'sp']	['sg', 'sp', 'm']
['prn', 'tn', 'm', 'pl']	['prn', 'tn', 'm', 'sg']	['sg', 'pl']
['np', 'cog', 'mf']	['np', 'ant', 'mf']	['cog', 'ant']
['post', 'ko']	['pr']	['post', 'ko', 'pr']
['adv', 'gen']	['pr']	['gen', 'pr', 'adv']
['gra', 'ind']	[]	['gra', 'ind']
['det', 'art']	['det', 'def']	['art', 'def']
['det', 'ind']	['det', 'qnt', 'pl']	['qnt', 'ind', 'pl']
['det', 'ind', 'sp']	['det', 'qnt', 'sp']	['qnt', 'ind']
['num', 'sg']	['det', 'ind', 'sg']	['det', 'num', 'ind']
['num', 'pl']	['det', 'ind', 'sg']	['det', 'num', 'ind', 'pl', 'sg']
['det', 'ind']	['det', 'qnt', 'sp']	['qnt', 'sp', 'ind']
['adj', 'izl']	['det', 'ord', 'sg']	['adj', 'det', 'izl', 'sg', 'ord']
